Armazem;Deposito;Produto;Descricao;Unidade;Saldo Anterior;Entradas;Saidas;Saldo Atual;Transito;Disponivel;Inventario;Diferenca;Diferenca Congelamento;Trans_Ant;Trans_Ant_nao_carregado;Trans_Dia_nao_carregado;Comodato OP03;Venda Vas OP85;Valorizacao;Sinal;Tipo           ;Fator          ;Custo Médio    ;Ult. Reposição ;Médio Reposição;Qtd Estoque    ;Qtd Contagem   ;Estoque CM     ;Estoque UR     ;Estoque MR     ;Contagem CM    ;Contagem UR    ;Contagem MR    ;Sub-Depósitos  ;Saldo Atual Real;Saldo Grade Real
1;32;8793;H2OH LIMAO C/GAS PET 1,5L CAIXA C/6          ;cx  ;          0/02 ;          7/05;          7/03;          0/04 ;          0/00 ;          0/04 ;          0/00 ;          0/04-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;21,5333333;-;PA;6;5,2573;5,2925;5,3413;4;            ;21,0292;21,17;21,3652;                   ;                   ;                   ;               ;          0/04 ;          0/04 
1;32;8919;GUARANA CHP ANTARCTICA PET 600ML CX12 NPAL   ;cx  ;          0/01 ;          1/01;          1/01;          0/01 ;          0/00 ;          0/01 ;          0/00 ;          0/01-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;2,615;-;PA;12;3,0756;3,1005;3,154;1;            ;3,0756;3,1005;3,154;                   ;                   ;                   ;               ;          0/01 ;          0/01 
1;32;8921;GUARANA CHP ANTARCTICA DIET PET 600ML CX12 NP;cx  ;          0/06 ;          2/03;          2/05;          0/04 ;          0/00 ;          0/04 ;          0/00 ;          0/04-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;10,6133333;-;PA;12;3,0353;2,9861;3,0786;4;            ;12,1412;11,9444;12,3144;                   ;                   ;                   ;               ;          0/04 ;          0/04 
1;32;9067;ANTARCTICA PILSEN LATA 350ML SH C/12 NPAL    ;cx  ;          0/09 ;         12/10;         11/11;          1/08 ;          0/00 ;          1/08 ;          0/00 ;          1/08-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;49,55;-;PA;12;2,4787;2,4706;2,4706;20;            ;49,574;49,412;49,412;                   ;                   ;                   ;               ;          1/08 ;          1/08 
1;32;9068;SKOL LATA 350ML SH C/12 NPAL                 ;cx  ;          0/05 ;         13/06;         13/08;          0/03 ;          0/00 ;          0/03 ;          0/00 ;          0/03-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;7,565;-;PA;12;2,5695;2,519;2,5411;3;            ;7,7085;7,557;7,6233;                   ;                   ;                   ;               ;          0/03 ;          0/03 
1;32;9069;BRAHMA CHOPP LATA 350ML SH C/12 NPAL         ;cx  ;          0/03 ;         11/02;         10/01;          1/04 ;          0/00 ;          1/04 ;          0/00 ;          1/04-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;41,0666666;-;PA;12;2,6038;2,6167;2,6167;16;            ;41,6608;41,8672;41,8672;                   ;                   ;                   ;               ;          1/04 ;          1/04 
1;32;9071;CARACU LATA 350ML SH C/12 NPAL               ;cx  ;          0/02 ;          5/11;          5/06;          0/07 ;          0/00 ;          0/07 ;          0/00 ;          0/07-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;21,9391666;-;PA;12;3,3339;3,4354;3,2704;7;            ;23,3373;24,0478;22,8928;                   ;                   ;                   ;               ;          0/07 ;          0/07 
1;32;9081;MALZBIER BRAHMA LATA 350ML SH C/12 NPAL      ;cx  ;          0/04 ;          0/04;          0/04;          0/04 ;          0/00 ;          0/04 ;          0/00 ;          0/04-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;14,2633333;-;PA;12;3,4308;3,4293;3,4293;4;            ;13,7232;13,7172;13,7172;                   ;                   ;                   ;               ;          0/04 ;          0/04 
1;32;9083;SKOL LT 473ML SH C/12 NPAL                   ;cx  ;          0/08-;         21/02;         20/04;          0/02 ;          0/00 ;          0/02 ;          0/00 ;          0/02-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;6,275;-;PA;12;3,2143;3,163;3,163;2;            ;6,4286;6,326;6,326;                   ;                   ;                   ;               ;          0/02 ;          0/02 
1;32;9084;GUARANA CHP ANTARCTICA LATA 350ML SH C/12 NPA;cx  ;          0/09 ;         15/04;         15/09;          0/04 ;          0/00 ;          0/04 ;          0/00 ;          0/04-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;8,9333333;-;PA;12;2,2185;2,2281;2,2429;4;            ;8,874;8,9124;8,9716;                   ;                   ;                   ;               ;          0/04 ;          0/04 
1;32;9085;GUARANA CHP ANTARCTICA DIET LATA 350ML SH C/1;cx  ;          0/10 ;         11/10;         10/10;          1/10 ;          0/00 ;          1/10 ;          0/00 ;          1/10-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;46,695;-;PA;12;2,1227;2,0925;2,0925;22;            ;46,6994;46,035;46,035;                   ;                   ;                   ;               ;          1/10 ;          1/10 
1;32;9087;SODA LIMONADA ANTARCTICA LATA 350ML SH C/12 N;cx  ;          0/09 ;          1/09;          1/07;          0/11 ;          0/00 ;          0/11 ;          0/00 ;          0/11-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;22,5133333;-;PA;12;2,2544;2,248;2,248;11;            ;24,7984;24,728;24,728;                   ;                   ;                   ;               ;          0/11 ;          0/11 
1;32;9089;SUKITA LATA 350ML SH C/12 NPAL               ;cx  ;          0/01 ;          5/02;          4/09;          0/06 ;          0/00 ;          0/06 ;          0/00 ;          0/06-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;12,9799999;-;PA;12;2,1169;2,0872;2,0872;6;            ;12,7014;12,5232;12,5232;                   ;                   ;                   ;               ;          0/06 ;          0/06 
1;32;9091;TONICA ANTARCTICA LATA 350ML SH C/12 NPAL    ;cx  ;          0/05 ;          4/03;          3/06;          1/02 ;          0/00 ;          1/02 ;          0/00 ;          1/02-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;32,7716666;-;PA;12;2,2608;2,2254;2,2254;14;            ;31,6512;31,1556;31,1556;                   ;                   ;                   ;               ;          1/02 ;          1/02 
1;32;9092;TONICA ANTARCTICA DIET LATA 350ML SH C/12 NPA;cx  ;          0/00 ;          4/05;          4/03;          0/02 ;          0/00 ;          0/02 ;          0/00 ;          0/02-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;4,6066666;-;PA;12;2,2267;2,2128;2,2128;2;            ;4,4534;4,4256;4,4256;                   ;                   ;                   ;               ;          0/02 ;          0/02 
1;32;9096;PEPSI COLA LATA 350ML SH C/12 NPAL           ;cx  ;          1/04 ;          8/03;          9/01;          0/06 ;          0/00 ;          0/06 ;          0/00 ;          0/06-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;12,055;-;PA;12;2,0962;2,0596;2,0596;6;            ;12,5772;12,3576;12,3576;                   ;                   ;                   ;               ;          0/06 ;          0/06 
1;32;9259;SKOL LATA 350ML SH C/18 NPAL                 ;cx  ;          0/12-;          0/12;          0/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;18;2,3295;2,3232;2,3232;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;32;9274;PEPSI ZERO LATA 350ML SH C/12 NPAL           ;cx  ;          0/09 ;          6/01;          6/10;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;2,1306;2,1828;2,071;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;32;9276;PEPSI ZERO PET 2L CAIXA C/6                  ;cx  ;          0/01 ;          4/05;          4/03;          0/03 ;          0/00 ;          0/03 ;          0/00 ;          0/03-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;17,48;-;PA;6;5,4049;5,5494;5,5759;3;            ;16,2147;16,6482;16,7277;                   ;                   ;                   ;               ;          0/03 ;          0/03 
1;32;9320;BRAHMA CHOPP LT 473ML SH C/12 NPAL           ;cx  ;          0/02 ;         45/06;         44/03;          1/05 ;          0/00 ;          1/05 ;          0/00 ;          1/05-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;49,98;-;PA;12;3,4005;3,3264;3,3264;17;            ;57,8085;56,5488;56,5488;                   ;                   ;                   ;               ;          1/05 ;          1/05 
1;32;9427;ANTARCTICA PILSEN LT 473ML SH C/12 NPAL      ;cx  ;          0/05 ;         33/04;         33/02;          0/07 ;          0/00 ;          0/07 ;          0/00 ;          0/07-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;22,7616666;-;PA;12;3,0398;2,9991;2,9991;7;            ;21,2786;20,9937;20,9937;                   ;                   ;                   ;               ;          0/07 ;          0/07 
1;32;9886;BRAHMA CHOPP LATA 350ML SH C/18 NPAL         ;cx  ;          1/00-;          1/00;          0/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;18;2,3892;2,3535;2,3535;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;32;10175;ANTARCTICA SUBZERO LT 473ML SH C/12 NPAL     ;cx  ;          0/02 ;         18/06;         17/03;          1/05 ;          0/00 ;          1/05 ;          0/00 ;          1/05-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;54,9383333;-;PA;12;3,0055;2,9659;2,9659;17;            ;51,0935;50,4203;50,4203;                   ;                   ;                   ;               ;          1/05 ;          1/05 
1;32;11108;BRAHMA CHOPP LATA 550ML SHRINK C/12          ;cx  ;          0/01 ;          0/01;          0/01;          0/01 ;          0/00 ;          0/01 ;          0/00 ;          0/01-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;4,7058333;-;PA;12;4,7061;4,5386;4,5386;1;            ;4,7061;4,5386;4,5386;                   ;                   ;                   ;               ;          0/01 ;          0/01 
1;32;11110;SKOL LATA 550ML SHRINK C/12                  ;cx  ;          0/05 ;          1/01;          0/09;          0/09 ;          0/00 ;          0/09 ;          0/00 ;          0/09-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;28,2224999;-;PA;12;4,0225;4,4119;4,4119;9;            ;36,2025;39,7071;39,7071;                   ;                   ;                   ;               ;          0/09 ;          0/09 
1;32;11556;GUARANA ANTARCTICA ZERO PET 1L CAIXA C/6     ;cx  ;          0/05 ;          1/01;          1/03;          0/03 ;          0/00 ;          0/03 ;          0/00 ;          0/03-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;9,315;-;PA;6;3,0755;3,0751;3,0751;3;            ;9,2265;9,2253;9,2253;                   ;                   ;                   ;               ;          0/03 ;          0/03 
